MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	45.92627	Sec	6/8/2017 1:48:24 PM
Axial Force	Axial Displacement	Time
N	mm	Sec
0.70653731	-44.004009	14.419922
0.73634201	-44.003284	14.52002
0.71026736	-44.002693	14.620117
0.7268576	-44.000546	14.720215
0.7161113	-44.000599	14.820313
0.71916223	-43.999016	14.92041
0.72304642	-43.997772	15.020508
0.71017569	-43.997776	15.120605
0.71179694	-43.997513	15.220703
0.72474056	-43.991226	15.320801
0.76837718	-43.988144	15.420898
0.69461447	-43.988029	15.520996
0.7584275	-43.984188	15.621094
0.72147548	-43.985924	15.721191
0.74884415	-43.981617	15.821289
0.71915066	-43.98299	15.921387
0.7407797	-43.979237	16.021484
0.72583461	-43.980434	16.121582
0.72900075	-43.979557	16.22168
0.71792018	-43.979919	16.321777
0.79871559	-43.967865	16.421875
0.79728848	-43.967701	16.521973
0.7808705	-43.965797	16.62207
0.80438483	-43.962158	16.722168
0.80247468	-43.961864	16.822266
0.81835812	-43.959122	16.922363
0.85075712	-43.95536	17.022461
0.80258477	-43.957977	17.122559
0.84103376	-43.95409	17.222656
0.8354643	-43.95359	17.322754
0.84565872	-43.951591	17.422852
0.85490316	-43.95068	17.522949
0.84255701	-43.950508	17.623047
0.86820447	-43.943573	17.723145
0.90483612	-43.941795	17.823242
0.84437686	-43.942745	17.92334
0.88413429	-43.939198	18.023438
0.85136044	-43.940781	18.123535
0.86432117	-43.938332	18.223633
0.86408073	-43.937744	18.32373
0.83075237	-43.939026	18.423828
0.88825691	-43.933704	18.523926
0.79343611	-43.937634	18.624023
0.91618115	-43.92527	18.724121
0.87765592	-43.927326	18.824219
0.86636299	-43.925591	18.924316
0.87647015	-43.923115	19.024414
0.87783051	-43.92207	19.124512
0.88313937	-43.920265	19.224609
0.89886975	-43.91777	19.324707
0.89841467	-43.917053	19.424805
0.89029777	-43.91748	19.524902
0.98688048	-43.904591	19.625
0.96584356	-43.907379	19.725098
0.93729377	-43.905155	19.825195
0.99366927	-43.900242	19.925293
0.98129314	-43.900841	20.025391
0.97302806	-43.900463	20.125488
0.9844507	-43.899376	20.225586
1.0028889	-43.896427	20.325684
0.95587713	-43.899418	20.425781
1.0490894	-43.890285	20.525879
0.9895277	-43.894032	20.625977
1.0247459	-43.886993	20.726074
1.0466648	-43.886074	20.826172
0.99112266	-43.886673	20.92627
1.0216708	-43.884285	21.026367
0.98864269	-43.885445	21.126465
0.98959833	-43.884361	21.226563
0.99005187	-43.883236	21.32666
0.98546642	-43.883049	21.426758
1.0312881	-43.878727	21.526855
0.94879425	-43.880753	21.626953
1.0687116	-43.870007	21.727051
1.0115815	-43.873837	21.827148
1.0468904	-43.869102	21.927246
1.0239906	-43.87043	22.027344
1.047127	-43.866753	22.127441
1.0484574	-43.864998	22.227539
1.0424843	-43.865295	22.327637
1.0601262	-43.863129	22.427734
1.0552185	-43.863644	22.527832
1.1600157	-43.851898	22.62793
1.1027678	-43.85672	22.728027
1.0747505	-43.853764	22.828125
1.1894187	-43.846153	22.928223
1.0964143	-43.85041	23.02832
1.1423351	-43.844097	23.128418
1.1553503	-43.842587	23.228516
1.1490488	-43.842098	23.328613
1.1246842	-43.843197	23.428711
1.1260204	-43.843147	23.528809
1.1369804	-43.841942	23.628906
1.1235294	-43.841885	23.729004
1.1258684	-43.839729	23.829102
1.1942101	-43.83287	23.929199
1.1857376	-43.832764	24.029297
1.1609001	-43.829826	24.129395
1.1691349	-43.828171	24.229492
1.167015	-43.82732	24.32959
1.1724501	-43.825069	24.429688
1.1726676	-43.823734	24.529785
1.1863977	-43.821983	24.629883
1.1649535	-43.821903	24.72998
1.1802595	-43.819736	24.830078
1.1606245	-43.819817	24.930176
1.165291	-43.81929	25.030273
1.1835907	-43.81794	25.130371
1.2311152	-43.811623	25.230469
1.2464669	-43.809818	25.330566
1.2194799	-43.809895	25.430664
1.2238792	-43.808197	25.530762
1.2196442	-43.807899	25.630859
1.2450585	-43.804447	25.730957
1.2550776	-43.802589	25.831055
1.2600935	-43.801258	25.931152
1.2381611	-43.801552	26.03125
1.2638539	-43.799389	26.131348
1.2473724	-43.799004	26.231445
1.2473363	-43.799042	26.331543
1.2571034	-43.797409	26.431641
1.2465452	-43.797546	26.531738
1.2510899	-43.79702	26.631836
1.2791482	-43.790466	26.731934
1.2809201	-43.789509	26.832031
1.2589178	-43.789444	26.932129
1.2753853	-43.787277	27.032227
1.2884511	-43.784985	27.132324
1.2611854	-43.78651	27.232422
1.3033967	-43.782166	27.33252
1.2504663	-43.782814	27.432617
1.3579485	-43.773228	27.532715
1.3333129	-43.77459	27.632813
1.3193746	-43.773308	27.73291
1.3495373	-43.770145	27.833008
1.353791	-43.768589	27.933105
1.3404363	-43.768749	28.033203
1.3577282	-43.766212	28.133301
1.363268	-43.765095	28.233398
1.3482602	-43.764713	28.333496
1.3853223	-43.761818	28.433594
1.3158629	-43.763	28.533691
1.4194421	-43.753639	28.633789
1.438639	-43.752598	28.733887
1.3653567	-43.75399	28.833984
1.3812674	-43.751747	28.934082
1.403918	-43.750721	29.03418
1.3805723	-43.750725	29.134277
1.3952161	-43.749168	29.234375
1.4118242	-43.746922	29.334473
1.3949517	-43.746918	29.43457
1.4557401	-43.742317	29.534668
1.4223679	-43.74231	29.634766
1.4344683	-43.738819	29.734863
1.4573321	-43.735851	29.834961
1.4413329	-43.735367	29.935059
1.4551458	-43.733807	30.035156
1.453382	-43.732475	30.135254
1.4655703	-43.730782	30.235352
1.460947	-43.729969	30.335449
1.4484032	-43.730251	30.435547
1.4728577	-43.727825	30.535645
1.5157946	-43.722866	30.635742
1.5157056	-43.722095	30.73584
1.5168022	-43.719398	30.835938
1.5138088	-43.718712	30.936035
1.4968387	-43.717823	31.036133
1.5107725	-43.716206	31.13623
1.5174431	-43.715496	31.236328
1.5161543	-43.7146	31.336426
1.5055985	-43.713829	31.436523
1.5050619	-43.713631	31.536621
1.5854028	-43.706932	31.636719
1.5479269	-43.708569	31.736816
1.5071397	-43.706703	31.836914
1.5511012	-43.703037	31.937012
1.5450641	-43.702927	32.037109
1.5309411	-43.702606	32.137207
1.5227832	-43.701981	32.237305
1.5305171	-43.700871	32.337402
1.5377536	-43.698563	32.4375
1.5312998	-43.697968	32.537598
1.5962323	-43.692791	32.637695
1.6159612	-43.689774	32.737793
1.6547114	-43.686275	32.837891
1.6005259	-43.688278	32.937988
1.5182424	-43.690426	33.038086
1.6548648	-43.680492	33.138184
1.6700956	-43.679859	33.238281
1.6098175	-43.682266	33.338379
1.6095062	-43.680782	33.438477
1.6318965	-43.678905	33.538574
1.630289	-43.678806	33.638672
1.6067448	-43.679321	33.73877
1.7018043	-43.672073	33.838867
1.7043105	-43.671646	33.938965
1.6286885	-43.672863	34.039063
1.6734573	-43.668591	34.13916
1.6894524	-43.667053	34.239258
1.6718953	-43.667213	34.339355
1.6523166	-43.666893	34.439453
1.6454641	-43.665787	34.539551
1.6529301	-43.665249	34.639648
1.6345659	-43.665222	34.739746
1.6713012	-43.66251	34.839844
1.6514575	-43.660393	34.939941
1.6869277	-43.656788	35.040039
1.6340302	-43.658047	35.140137
1.6993204	-43.652599	35.240234
1.6844743	-43.653351	35.340332
1.6713853	-43.652798	35.44043
1.6667371	-43.651936	35.540527
1.6922493	-43.649799	35.640625
1.6815861	-43.649414	35.740723
1.6944243	-43.64822	35.84082
1.7702456	-43.641533	35.940918
1.7999396	-43.639584	36.041016
1.7615082	-43.640041	36.141113
1.7763034	-43.637997	36.241211
1.8132001	-43.635124	36.341309
1.8313969	-43.63451	36.441406
1.7934773	-43.634895	36.541504
1.8249562	-43.632751	36.641602
1.8309982	-43.631001	36.741699
1.8297331	-43.630619	36.841797
1.795553	-43.631023	36.941895
1.8240403	-43.628742	37.041992
1.8288671	-43.627048	37.14209
1.7851864	-43.627522	37.242188
1.8134211	-43.623379	37.342285
1.8115836	-43.62344	37.442383
1.7794201	-43.623512	37.54248
1.7652754	-43.623154	37.642578
1.7868631	-43.621094	37.742676
1.7964219	-43.61985	37.842773
1.7778469	-43.619579	37.942871
1.7614987	-43.619209	38.042969
1.7606587	-43.61784	38.143066
1.7537391	-43.615414	38.243164
1.8479631	-43.608635	38.343262
1.8701143	-43.606792	38.443359
1.8432728	-43.607319	38.543457
1.8096623	-43.60767	38.643555
1.8826962	-43.6022	38.743652
1.8911891	-43.600811	38.84375
1.8981309	-43.600025	38.943848
1.902921	-43.598339	39.043945
1.9060051	-43.597672	39.144043
1.9468702	-43.594685	39.244141
2.0051615	-43.591587	39.344238
2.02198	-43.590054	39.444336
1.949755	-43.591457	39.544434
1.9833663	-43.588387	39.644531
2.0082774	-43.586807	39.744629
2.0133216	-43.585003	39.844727
1.9845757	-43.586254	39.944824
1.9647039	-43.58601	40.044922
1.9491503	-43.586605	40.14502
1.9404771	-43.58559	40.245117
1.9353827	-43.585426	40.345215
1.9826577	-43.582611	40.445313
1.8663992	-43.585999	40.54541
1.8608429	-43.58358	40.645508
1.9644921	-43.577194	40.745605
1.9400483	-43.57803	40.845703
1.9074645	-43.578636	40.945801
1.8966863	-43.577583	41.045898
1.9005735	-43.576168	41.145996
1.9206731	-43.573978	41.246094
1.9404685	-43.571815	41.346191
1.9449937	-43.570484	41.446289
1.9740644	-43.566742	41.546387
2.07586	-43.560795	41.646484
2.0813978	-43.560436	41.746582
2.0272381	-43.561527	41.84668
2.0663359	-43.557888	41.946777
2.1411116	-43.553101	42.046875
2.1075416	-43.553955	42.146973
2.102942	-43.553432	42.24707
2.1341283	-43.551128	42.347168
2.1510415	-43.549854	42.447266
2.1332691	-43.550549	42.547363
2.1384623	-43.549885	42.647461
2.1261811	-43.550114	42.747559
2.1802557	-43.546432	42.847656
2.1213481	-43.54702	42.947754
2.1246336	-43.545536	43.047852
2.1340952	-43.543941	43.147949
2.1342282	-43.543064	43.248047
2.0971305	-43.543728	43.348145
2.0597873	-43.544537	43.448242
2.050616	-43.543919	43.54834
2.0529501	-43.543026	43.648438
2.0204468	-43.544727	43.748535
1.9876237	-43.544388	43.848633
1.9736627	-43.541927	43.94873
2.025671	-43.53717	44.048828
2.0683761	-43.534016	44.148926
2.0994968	-43.531403	44.249023
2.0473075	-43.532402	44.349121
2.0959561	-43.528732	44.449219
2.1111274	-43.527092	44.549316
2.1391153	-43.52549	44.649414
2.1638873	-43.52346	44.749512
2.1808002	-43.521694	44.849609
2.2041545	-43.52034	44.949707
2.2088749	-43.519321	45.049805
2.2925894	-43.514832	45.149902
2.3350809	-43.512283	45.25
2.3373413	-43.51152	45.350098
2.3107743	-43.512096	45.450195
2.2989519	-43.511612	45.550293
2.3020728	-43.510181	45.650391
2.3062921	-43.508808	45.750488
2.3118384	-43.5084	45.850586
2.2981944	-43.508324	45.950684
2.2522142	-43.509411	46.050781
2.2245078	-43.509975	46.150879
2.3169577	-43.505009	46.250977
2.2443902	-43.507919	46.351074
2.1959605	-43.507568	46.451172
2.2290916	-43.504642	46.55127
2.188117	-43.505009	46.651367
2.1884358	-43.504524	46.751465
2.1591718	-43.505161	46.851563
2.1781576	-43.503372	46.95166
2.1743557	-43.501595	47.051758
2.180512	-43.499809	47.151855
2.1825006	-43.498459	47.251953
2.1630683	-43.497566	47.352051
2.2343569	-43.492527	47.452148
2.2910273	-43.489635	47.552246
2.3055887	-43.48856	47.652344
2.2998447	-43.487469	47.752441
2.3258231	-43.485065	47.852539
2.3573656	-43.483231	47.952637
2.3770528	-43.480625	48.052734
2.4054286	-43.478821	48.152832
2.3925536	-43.479221	48.25293
2.48716	-43.473576	48.353027
2.5078235	-43.472595	48.453125
2.4645472	-43.4739	48.553223
2.4298363	-43.4744	48.65332
2.4667709	-43.471043	48.753418
2.4477425	-43.471222	48.853516
2.4107907	-43.472233	48.953613
2.4235697	-43.470829	49.053711
2.4200063	-43.470684	49.153809
2.375062	-43.472374	49.253906
2.3352633	-43.473095	49.354004
2.3223667	-43.472961	49.454102
2.3215988	-43.471542	49.554199
2.2904792	-43.472282	49.654297
2.2429309	-43.472038	49.754395
2.3321865	-43.465988	49.854492
2.3367612	-43.464825	49.95459
2.3336594	-43.464855	50.054688
2.3320556	-43.464199	50.154785
2.3501749	-43.461937	50.254883
2.364675	-43.460724	50.35498
2.3937767	-43.457954	50.455078
2.4149079	-43.454929	50.555176
2.4907229	-43.450516	50.655273
2.5263221	-43.448776	50.755371
2.5292451	-43.448082	50.855469
2.5282745	-43.447678	50.955566
2.5417728	-43.446552	51.055664
2.5562301	-43.445156	51.155762
2.563369	-43.44463	51.255859
2.5584393	-43.443855	51.355957
2.5758235	-43.442257	51.456055
2.6418583	-43.43924	51.556152
2.6392264	-43.43866	51.65625
2.5899234	-43.438545	51.756348
2.5648596	-43.438599	51.856445
2.564472	-43.437943	51.956543
2.5616024	-43.438042	52.056641
2.5338237	-43.438042	52.156738
2.5090585	-43.438328	52.256836
2.4954975	-43.438702	52.356934
2.4298141	-43.440697	52.457031
2.4168882	-43.439259	52.557129
2.463937	-43.434685	52.657227
2.5024824	-43.431774	52.757324
2.5066347	-43.429985	52.857422
2.4877148	-43.429993	52.95752
2.5008826	-43.428387	53.057617
2.4942026	-43.427666	53.157715
2.5078628	-43.425858	53.257813
2.5112538	-43.424656	53.35791
2.5367818	-43.423237	53.458008
2.5810513	-43.420425	53.558105
2.6342926	-43.417671	53.658203
2.6781356	-43.413841	53.758301
2.7308707	-43.41116	53.858398
2.7251837	-43.410355	53.958496
2.7029788	-43.410908	54.058594
2.7087183	-43.409679	54.158691
2.7282126	-43.408463	54.258789
2.7206645	-43.407898	54.358887
2.7306008	-43.407608	54.458984
2.7329755	-43.406261	54.559082
2.7008801	-43.407246	54.65918
2.7269626	-43.406132	54.759277
2.7211189	-43.405209	54.859375
2.7123652	-43.404469	54.959473
2.6843295	-43.404354	55.05957
2.6568928	-43.404369	55.159668
2.6712792	-43.401733	55.259766
2.6740196	-43.400711	55.359863
2.6762428	-43.400509	55.459961
2.6440251	-43.401241	55.560059
2.6154265	-43.401001	55.660156
2.6099348	-43.40041	55.760254
2.6366754	-43.398731	55.860352
2.618155	-43.398346	55.960449
2.5626986	-43.399445	56.060547
2.6112487	-43.395107	56.160645
2.6914494	-43.391937	56.260742
2.7398341	-43.389248	56.36084
2.7513163	-43.387653	56.460938
2.7530587	-43.387451	56.561035
2.7624583	-43.386284	56.661133
2.7777283	-43.384789	56.76123
2.7971828	-43.383938	56.861328
2.8209329	-43.382252	56.961426
2.9221961	-43.377068	57.061523
2.9379294	-43.376083	57.161621
2.9171824	-43.375366	57.261719
2.8378186	-43.377499	57.361816
2.8279572	-43.376427	57.461914
2.8503282	-43.375107	57.562012
2.8552325	-43.374966	57.662109
2.8315368	-43.374969	57.762207
2.8234439	-43.375019	57.862305
2.8041272	-43.375366	57.962402
2.8290148	-43.373154	58.0625
2.7849276	-43.373245	58.162598
2.7874966	-43.372177	58.262695
2.8165777	-43.371143	58.362793
2.7398992	-43.372963	58.462891
2.7810585	-43.369808	58.562988
2.7737532	-43.36842	58.663086
2.8004146	-43.366543	58.763184
2.7962744	-43.365887	58.863281
2.8023455	-43.363895	58.963379
2.8200626	-43.362259	59.063477
2.8431911	-43.360905	59.163574
2.8566668	-43.360527	59.263672
2.8431935	-43.359913	59.36377
2.8690288	-43.35675	59.463867
2.937356	-43.352852	59.563965
3.0025592	-43.349312	59.664063
3.0116313	-43.348301	59.76416
2.970499	-43.349297	59.864258
2.9601765	-43.348949	59.964355
2.9828756	-43.347363	60.064453
2.9989171	-43.346313	60.164551
2.9926121	-43.346142	60.264648
2.982929	-43.346359	60.364746
2.9281027	-43.347557	60.464844
2.9273531	-43.347279	60.564941
2.968761	-43.345486	60.665039
2.9821384	-43.343788	60.765137
2.9570112	-43.344124	60.865234
2.9268479	-43.343864	60.965332
2.9324584	-43.342648	61.06543
2.9245515	-43.342888	61.165527
2.9318006	-43.341202	61.265625
2.9601665	-43.339672	61.365723
2.9482048	-43.339325	61.46582
2.9323661	-43.339008	61.565918
2.9190364	-43.339333	61.666016
3.0053494	-43.334969	61.766113
2.9377329	-43.336224	61.866211
2.891912	-43.336163	61.966309
2.9632876	-43.331806	62.066406
3.0174112	-43.329113	62.166504
3.0512955	-43.32737	62.266602
3.0534403	-43.326656	62.366699
3.031409	-43.327259	62.466797
3.0553868	-43.325752	62.566895
3.0459919	-43.325851	62.666992
3.0534184	-43.324421	62.76709
3.0730848	-43.323296	62.867188
3.1268845	-43.320339	62.967285
3.1756163	-43.31749	63.067383
3.1609137	-43.316509	63.16748
3.1665785	-43.31538	63.267578
3.1283488	-43.315266	63.367676
3.1264126	-43.314651	63.467773
3.1264241	-43.313992	63.567871
3.1019747	-43.314331	63.667969
3.065352	-43.315121	63.768066
3.0712054	-43.313766	63.868164
3.0712903	-43.312767	63.968262
3.152777	-43.309128	64.068359
3.1596181	-43.309265	64.168457
3.0957148	-43.309998	64.268555
3.0749226	-43.309235	64.368652
3.1086748	-43.307327	64.46875
3.1141701	-43.306931	64.568848
3.1436708	-43.304466	64.668945
3.1637623	-43.302746	64.769043
3.1718707	-43.301605	64.869141
3.1512275	-43.302372	64.969238
3.163085	-43.301292	65.069336
3.2076428	-43.297424	65.169434
3.2597895	-43.294842	65.269531
3.2685673	-43.293766	65.369629
3.2413905	-43.294319	65.469727
3.2171032	-43.294827	65.569824
3.2233119	-43.293495	65.669922
3.2212903	-43.291893	65.77002
3.2343097	-43.291775	65.870117
3.2338643	-43.291328	65.970215
3.225508	-43.290993	66.070313
3.21051	-43.290432	66.17041
3.2848151	-43.287827	66.270508
3.2462528	-43.288532	66.370605
3.2175455	-43.28793	66.470703
3.2215364	-43.286514	66.570801
3.2334402	-43.2864	66.670898
3.2200077	-43.286247	66.770996
3.210037	-43.28577	66.871094
3.2010598	-43.284523	66.971191
3.1900172	-43.284748	67.071289
3.2170486	-43.2836	67.171387
3.229975	-43.281525	67.271484
3.3146431	-43.27684	67.371582
3.3397198	-43.274849	67.47168
3.3166802	-43.27557	67.571777
3.3178442	-43.275429	67.671875
3.3187518	-43.275463	67.771973
3.3062034	-43.274361	67.87207
3.2890508	-43.274101	67.972168
3.3002012	-43.273903	68.072266
3.3918154	-43.270008	68.172363
3.4402227	-43.266945	68.272461
3.4597158	-43.265404	68.372559
3.4167941	-43.266418	68.472656
3.3969197	-43.26614	68.572754
3.3649507	-43.266735	68.672852
3.3428445	-43.266171	68.772949
3.3472571	-43.265198	68.873047
3.3332295	-43.265099	68.973145
3.3140287	-43.264862	69.073242
3.3141348	-43.264072	69.17334
3.3023047	-43.263203	69.273438
3.3639491	-43.260159	69.373535
3.3346343	-43.260418	69.473633
3.2856565	-43.2612	69.57373
3.2714407	-43.260532	69.673828
3.3362882	-43.256207	69.773926
3.4010572	-43.253986	69.874023
3.4294856	-43.252457	69.974121
3.4181023	-43.252529	70.074219
3.392102	-43.252911	70.174316
3.431206	-43.250099	70.274414
3.4453566	-43.248558	70.374512
3.446785	-43.248062	70.474609
3.4499664	-43.24715	70.574707
3.5415413	-43.243286	70.674805
3.5823476	-43.24044	70.774902
3.5339839	-43.241508	70.875
3.4869742	-43.242073	70.975098
3.4869895	-43.240555	71.075195
3.5095744	-43.239498	71.175293
3.4905727	-43.240177	71.275391
3.4823964	-43.238926	71.375488
3.4817278	-43.238552	71.475586
3.4789937	-43.237316	71.575684
3.4729612	-43.237217	71.675781
3.4765255	-43.236351	71.775879
3.4582207	-43.23576	71.875977
3.4270892	-43.236156	71.976074
3.4707417	-43.232994	72.076172
3.4936852	-43.231705	72.17627
3.5184505	-43.229782	72.276367
3.5021541	-43.229656	72.376465
3.4735806	-43.230274	72.476563
3.4744561	-43.229816	72.57666
3.4834347	-43.228767	72.676758
3.5025516	-43.227478	72.776855
3.5040157	-43.226086	72.876953
3.5053277	-43.225651	72.977051
3.5059359	-43.225285	73.077148
3.5897167	-43.221737	73.177246
3.6241565	-43.218998	73.277344
3.6360283	-43.217976	73.377441
3.6314564	-43.218128	73.477539
3.643718	-43.217094	73.577637
3.6295919	-43.216888	73.677734
3.6014588	-43.217304	73.777832
3.7141273	-43.21246	73.87793
3.7230172	-43.210995	73.978027
3.730206	-43.209343	74.078125
3.713412	-43.209625	74.178223
3.6602252	-43.210514	74.27832
3.6226616	-43.210045	74.378418
3.6145833	-43.2103	74.478516
3.6008806	-43.209934	74.578613
3.5884273	-43.209389	74.678711
3.5805097	-43.208687	74.778809
3.5622187	-43.20871	74.878906
3.5893312	-43.206524	74.979004
3.5413067	-43.206699	75.079102
3.5029736	-43.207596	75.179199
3.5436656	-43.20499	75.279297
3.6103139	-43.201469	75.379395
3.6656754	-43.199276	75.479492
3.6681025	-43.19825	75.57959
3.6572671	-43.198093	75.679688
3.6615775	-43.197254	75.779785
3.6908438	-43.195591	75.879883
3.7179077	-43.194378	75.97998
3.7675648	-43.1912	76.080078
3.8052654	-43.188835	76.180176
3.8223922	-43.187805	76.280273
3.7851462	-43.188488	76.380371
3.7849278	-43.188332	76.480469
3.7934346	-43.187202	76.580566
3.799454	-43.186119	76.680664
3.8066053	-43.185478	76.780762
3.8071654	-43.184753	76.880859
3.7878041	-43.184582	76.980957
3.7891419	-43.184223	77.081055
3.8175967	-43.182774	77.181152
3.8351078	-43.181637	77.28125
3.781357	-43.182316	77.381348
3.7675605	-43.180698	77.481445
3.7381999	-43.180782	77.581543
3.718837	-43.180801	77.681641
3.7227883	-43.180508	77.781738
3.7191787	-43.179539	77.881836
3.7119339	-43.179039	77.981934
3.6984944	-43.177906	78.082031
3.7040021	-43.177383	78.182129
3.6462193	-43.178333	78.282227
3.6648033	-43.175873	78.382324
3.7810338	-43.171459	78.482422
3.8400688	-43.168381	78.58252
3.8744478	-43.166363	78.682617
3.8961174	-43.165417	78.782715
3.8825762	-43.165451	78.882813
3.8876922	-43.164879	78.98291
3.9111414	-43.163254	79.083008
3.9105747	-43.163048	79.183105
3.9293272	-43.161491	79.283203
3.9679749	-43.158573	79.383301
3.9920928	-43.157646	79.483398
4.0068221	-43.156246	79.583496
3.9978857	-43.156387	79.683594
3.9402041	-43.157566	79.783691
3.9050741	-43.158356	79.883789
3.8984153	-43.15731	79.983887
3.8695006	-43.157223	80.083984
3.8339314	-43.157864	80.184082
3.8332136	-43.156975	80.28418
3.8733454	-43.155502	80.384277
3.8313732	-43.156155	80.484375
3.8017111	-43.156044	80.584473
3.8214288	-43.153049	80.68457
3.8056314	-43.15242	80.784668
3.8575795	-43.149944	80.884766
3.8839862	-43.149101	80.984863
3.895092	-43.148083	81.084961
3.917676	-43.14632	81.185059
3.9135056	-43.145344	81.285156
3.9284067	-43.144085	81.385254
3.9111235	-43.143517	81.485352
3.9255009	-43.141811	81.585449
3.9746408	-43.13998	81.685547
4.0226965	-43.138355	81.785645
4.0532665	-43.137184	81.885742
4.0941978	-43.13541	81.98584
4.0986176	-43.134804	82.085938
4.1239176	-43.133209	82.186035
4.0993695	-43.133099	82.286133
4.1489754	-43.131245	82.38623
4.1902504	-43.128754	82.486328
4.1967106	-43.128529	82.586426
4.1770835	-43.127537	82.686523
