MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	66.609375	Sec	6/8/2017 11:39:51 AM
Axial Force	Axial Displacement	Time
N	mm	Sec
0.13486665	-45.363094	2.1887207
0.063928306	-45.37373	2.2888184
0.14257333	-45.360538	2.388916
0.10068809	-45.363358	2.4890137
0.10571477	-45.363628	2.5891113
0.099180497	-45.364445	2.689209
0.096177727	-45.364643	2.7893066
0.092877597	-45.364841	2.8894043
0.10418732	-45.363674	2.989502
0.14878064	-45.351475	3.0895996
0.067202993	-45.367725	3.1896973
0.17699417	-45.346733	3.2897949
0.11451305	-45.355045	3.3898926
0.13375148	-45.351166	3.4899902
0.12688966	-45.352596	3.5900879
0.13717309	-45.350109	3.6901855
0.13701265	-45.348717	3.7902832
0.13442564	-45.34864	3.8903809
0.21367355	-45.334034	3.9904785
0.14084232	-45.345036	4.0905762
0.23871505	-45.327774	4.1906738
0.15590854	-45.341763	4.2907715
0.23972675	-45.326031	4.3908691
0.18033756	-45.335442	4.4909668
0.22268572	-45.32914	4.5910645
0.19092588	-45.333183	4.6911621
0.2366277	-45.327396	4.7912598
0.18229055	-45.3339	4.8913574
0.31912005	-45.315868	4.9914551
0.16850391	-45.332779	5.0915527
0.32747087	-45.312588	5.1916504
0.2129892	-45.324154	5.291748
0.2790671	-45.316242	5.3918457
0.23128848	-45.321495	5.4919434
0.26413935	-45.317097	5.592041
0.23978584	-45.318802	5.6921387
0.24562858	-45.317539	5.7922363
0.24623451	-45.318073	5.892334
0.24822547	-45.31271	5.9924316
0.30448028	-45.308849	6.0925293
0.25520796	-45.311066	6.192627
0.27261642	-45.309196	6.2927246
0.25918803	-45.309299	6.3928223
0.27310106	-45.307251	6.4929199
0.26980516	-45.307854	6.5930176
0.27387294	-45.306465	6.6931152
0.27188483	-45.305714	6.7932129
0.33294228	-45.299618	6.8933105
0.24709859	-45.306591	6.9934082
0.3909198	-45.291351	7.0935059
0.31023908	-45.298103	7.1936035
0.35532871	-45.292156	7.2937012
0.34631971	-45.293121	7.3937988
0.34513539	-45.292271	7.4938965
0.34885255	-45.293114	7.5939941
0.35582408	-45.291382	7.6940918
0.35012791	-45.291607	7.7941895
0.44714561	-45.28149	7.8942871
0.35607415	-45.290199	7.9943848
0.42308864	-45.279854	8.0944824
0.44601938	-45.281574	8.1945801
0.369508	-45.283844	8.2946777
0.45557347	-45.276573	8.3947754
0.36480251	-45.28384	8.494873
0.4293704	-45.276871	8.5949707
0.38218808	-45.281998	8.6950684
0.37529513	-45.28067	8.795166
0.3877551	-45.27998	8.8952637
0.35464123	-45.282867	8.9953613
0.45305705	-45.271862	9.095459
0.40535247	-45.277317	9.1955566
0.4022916	-45.272968	9.2956543
0.44337943	-45.270962	9.395752
0.38389176	-45.274418	9.4958496
0.43196598	-45.270084	9.5959473
0.40772992	-45.272278	9.6960449
0.41281709	-45.271198	9.7961426
0.50276738	-45.260525	9.8962402
0.49042016	-45.263096	9.9963379
0.40352711	-45.267368	10.096436
0.5634408	-45.254059	10.196533
0.48445854	-45.259964	10.296631
0.5119862	-45.256012	10.396729
0.52453113	-45.25589	10.496826
0.50115538	-45.257332	10.596924
0.50769305	-45.25589	10.697021
0.52421176	-45.254631	10.797119
0.51403123	-45.254841	10.897217
0.50936764	-45.254086	10.997314
0.60294485	-45.246819	11.097412
0.47212854	-45.255707	11.19751
0.57112259	-45.245464	11.297607
0.57897246	-45.245819	11.397705
0.55572808	-45.245811	11.497803
0.54136783	-45.246815	11.5979
0.55113906	-45.245308	11.697998
0.5445987	-45.245502	11.798096
0.536529	-45.245125	11.898193
0.53071636	-45.24493	11.998291
0.53995061	-45.243736	12.098389
0.55039656	-45.241261	12.198486
0.62796402	-45.235039	12.298584
0.52464277	-45.242355	12.398682
0.5377537	-45.238426	12.498779
0.60055685	-45.235016	12.598877
0.57347661	-45.235111	12.698975
0.57849008	-45.234882	12.799072
0.59070426	-45.233944	12.89917
0.60426337	-45.232555	12.999268
0.57204741	-45.231895	13.099365
0.72744209	-45.220131	13.199463
0.6086272	-45.228752	13.299561
0.62036753	-45.224678	13.399658
0.68464392	-45.22113	13.499756
0.65835965	-45.222233	13.599854
0.65195137	-45.22171	13.699951
0.67019367	-45.220467	13.800049
0.67221063	-45.220787	13.900146
0.71735138	-45.217278	14.000244
0.63851911	-45.22163	14.100342
0.70857751	-45.214512	14.200439
0.72265816	-45.213345	14.300537
0.68097758	-45.215099	14.400635
0.67449486	-45.215042	14.500732
0.68276322	-45.212967	14.60083
0.70419276	-45.212833	14.700928
0.63661391	-45.215763	14.801025
0.71102387	-45.211346	14.901123
0.66065639	-45.212826	15.001221
0.68656647	-45.208775	15.101318
0.75316072	-45.204182	15.201416
0.68552035	-45.208229	15.301514
0.69667339	-45.205723	15.401611
0.72544575	-45.202976	15.501709
0.71275091	-45.203617	15.601807
0.69350904	-45.203983	15.701904
0.74243039	-45.200226	15.802002
0.7924462	-45.197319	15.9021
0.68205792	-45.203094	16.002197
0.76132125	-45.194817	16.102295
0.8532232	-45.188438	16.202393
0.77830571	-45.19294	16.30249
0.76422918	-45.192478	16.402588
0.79870218	-45.190403	16.502686
0.82102001	-45.189075	16.602783
0.77681595	-45.191101	16.702881
0.7822696	-45.190441	16.802979
0.81249678	-45.188938	16.903076
0.85110807	-45.186241	17.003174
0.76331836	-45.190983	17.103271
0.83130378	-45.18375	17.203369
0.86072385	-45.182163	17.303467
0.83837396	-45.182976	17.403564
0.81164157	-45.183453	17.503662
0.83006012	-45.181343	17.60376
0.85015148	-45.180191	17.703857
0.80354863	-45.18272	17.803955
0.82816184	-45.180851	17.904053
0.88443017	-45.175819	18.00415
0.94295114	-45.172108	18.104248
0.8103379	-45.178905	18.204346
0.80198574	-45.176952	18.304443
0.93794489	-45.168003	18.404541
0.90637654	-45.170937	18.504639
0.84817356	-45.172874	18.604736
0.90594584	-45.168224	18.704834
0.91353321	-45.16811	18.804932
0.8881368	-45.168915	18.905029
0.87134075	-45.169601	19.005127
0.89541554	-45.167912	19.105225
0.90775913	-45.167294	19.205322
0.8725335	-45.169369	19.30542
0.91326779	-45.166199	19.405518
0.96725953	-45.161705	19.505615
0.96709073	-45.160954	19.605713
0.94802451	-45.161179	19.705811
0.95381105	-45.160511	19.805908
0.9509542	-45.159576	19.906006
0.94965476	-45.160622	20.006104
0.95421445	-45.159222	20.106201
0.92626399	-45.159698	20.206299
0.92158693	-45.157459	20.306396
1.0486774	-45.149448	20.406494
1.0110415	-45.153053	20.506592
0.94567293	-45.154209	20.606689
0.9656024	-45.15205	20.706787
1.0049211	-45.148594	20.806885
0.98829287	-45.149578	20.906982
0.9746998	-45.149574	21.00708
0.98958927	-45.147583	21.107178
1.0689973	-45.142445	21.207275
1.0826352	-45.14077	21.307373
1.0275034	-45.1432	21.407471
0.96149582	-45.145603	21.507568
1.0781295	-45.137962	21.607666
1.0851086	-45.137253	21.707764
1.0417664	-45.139378	21.807861
1.0593489	-45.13718	21.907959
1.0564001	-45.137329	22.008057
1.0466857	-45.136997	22.108154
1.0748749	-45.136227	22.208252
1.0665362	-45.135418	22.30835
1.0663697	-45.134048	22.408447
1.1219268	-45.13007	22.508545
1.1153479	-45.131145	22.608643
1.106838	-45.131084	22.70874
1.0801328	-45.131729	22.808838
1.0669167	-45.131767	22.908936
1.101745	-45.129288	23.009033
1.0840702	-45.129635	23.109131
1.0746682	-45.12833	23.209229
1.1587493	-45.124474	23.309326
1.1547756	-45.124458	23.409424
1.0958601	-45.125427	23.509521
1.0873795	-45.124454	23.609619
1.1272155	-45.121334	23.709717
1.1538292	-45.119492	23.809814
1.1461202	-45.1199	23.909912
1.1309482	-45.120106	24.01001
1.1207402	-45.120224	24.110107
1.1460763	-45.118015	24.210205
1.1739979	-45.115589	24.310303
1.2252759	-45.113014	24.4104
1.1725799	-45.11536	24.510498
1.150867	-45.114033	24.610596
1.211248	-45.110073	24.710693
1.2178428	-45.109539	24.810791
1.2088208	-45.109253	24.910889
1.2390726	-45.107136	25.010986
1.2175348	-45.107479	25.111084
1.1940196	-45.108746	25.211182
1.2804452	-45.103497	25.311279
1.2184057	-45.105534	25.411377
1.1705533	-45.106285	25.511475
1.2514313	-45.100666	25.611572
1.2924904	-45.097912	25.71167
1.2332405	-45.100605	25.811768
1.2131966	-45.100918	25.911865
1.2023981	-45.100929	26.011963
1.2228649	-45.099167	26.112061
1.2192962	-45.099327	26.212158
1.241905	-45.097973	26.312256
1.1953545	-45.098618	26.412354
1.2350367	-45.094551	26.512451
1.3456359	-45.088955	26.612549
1.3286864	-45.089767	26.712646
1.2272422	-45.094212	26.812744
1.2726591	-45.090107	26.912842
1.322717	-45.08736	27.012939
1.3119016	-45.086979	27.113037
1.3288509	-45.085579	27.213135
1.3220046	-45.085213	27.313232
1.339327	-45.084557	27.41333
1.3293959	-45.084778	27.513428
1.3100865	-45.085445	27.613525
1.3988831	-45.07988	27.713623
1.3942878	-45.07954	27.813721
1.3167698	-45.082512	27.913818
1.3332789	-45.080788	28.013916
1.3813384	-45.077297	28.114014
1.4008524	-45.075943	28.214111
1.3823036	-45.076462	28.314209
1.3364657	-45.078373	28.414307
1.3449619	-45.076752	28.514404
1.3555355	-45.076283	28.614502
1.3377721	-45.077286	28.7146
1.2999197	-45.077694	28.814697
1.3730363	-45.072193	28.914795
1.4262077	-45.069466	29.014893
1.4054428	-45.070354	29.11499
1.3926133	-45.070396	29.215088
1.3641579	-45.071262	29.315186
1.3833783	-45.06966	29.415283
1.370049	-45.06953	29.515381
1.372241	-45.069038	29.615479
1.4123424	-45.065849	29.715576
1.4730852	-45.061649	29.815674
1.5030919	-45.060661	29.915771
1.4682323	-45.061275	30.015869
1.4346015	-45.062321	30.115967
1.4677263	-45.059948	30.216064
1.4798974	-45.058281	30.316162
1.5085123	-45.056374	30.41626
1.4883575	-45.05724	30.516357
1.4606597	-45.058064	30.616455
1.5498022	-45.052261	30.716553
1.5947769	-45.049969	30.81665
1.5420285	-45.052109	30.916748
1.4997079	-45.05294	31.016846
1.5286742	-45.050606	31.116943
1.5277458	-45.050789	31.217041
1.5365742	-45.049744	31.317139
1.5230219	-45.049854	31.417236
1.4759949	-45.050854	31.517334
1.4581621	-45.051613	31.617432
1.4616156	-45.05077	31.717529
1.4983168	-45.047459	31.817627
1.5230259	-45.045692	31.917725
1.5106002	-45.046326	32.017822
1.5106456	-45.0453	32.11792
1.5168599	-45.043629	32.218018
1.5250348	-45.04303	32.318115
1.5332319	-45.042404	32.418213
1.5604942	-45.040672	32.518311
1.5559443	-45.040028	32.618408
1.55458	-45.039055	32.718506
1.6043997	-45.034981	32.818604
1.6832024	-45.030476	32.918701
1.7106825	-45.029526	33.018799
1.6324486	-45.032494	33.118896
1.6299518	-45.032001	33.218994
1.6451436	-45.030773	33.319092
1.6548115	-45.029964	33.419189
1.6641024	-45.028721	33.519287
1.6256539	-45.029316	33.619385
1.6261433	-45.029781	33.719482
1.7038509	-45.026386	33.81958
1.6827039	-45.026245	33.919678
1.6165401	-45.027115	34.019775
1.6404324	-45.025928	34.119873
1.6691155	-45.02422	34.219971
1.652119	-45.024166	34.320068
1.6206644	-45.025108	34.420166
1.6000484	-45.025013	34.520264
1.6048834	-45.024422	34.620361
1.5224915	-45.026558	34.720459
1.6217036	-45.019295	34.820557
1.673912	-45.017365	34.920654
1.6918993	-45.016415	35.020752
1.6518228	-45.017826	35.12085
1.6524574	-45.016163	35.220947
1.6451356	-45.015778	35.321045
1.6839517	-45.013927	35.421143
1.6806155	-45.013813	35.52124
1.6968225	-45.011997	35.621338
1.7656869	-45.007957	35.721436
1.8330188	-45.003555	35.821533
1.8779684	-45.000935	35.921631
1.8034706	-45.003792	36.021729
1.7723042	-45.003864	36.121826
1.8116186	-45.002216	36.221924
1.8079844	-45.002342	36.322021
1.8076799	-45.001728	36.422119
1.8111316	-45.001614	36.522217
1.8266673	-45.000748	36.622314
1.8322207	-44.999638	36.722412
1.7983109	-45.000751	36.82251
1.71095	-45.00351	36.922607
1.7671018	-44.998779	37.022705
1.8317533	-44.99593	37.122803
1.8067508	-44.99659	37.2229
1.7591356	-44.997967	37.322998
1.7448883	-44.997452	37.423096
1.7452998	-44.996597	37.523193
1.7600204	-44.995399	37.623291
1.7505378	-44.995686	37.723389
1.7222793	-44.996078	37.823486
1.7023356	-44.995808	37.923584
1.7282844	-44.993126	38.023682
1.8214749	-44.987789	38.123779
1.8664962	-44.986122	38.223877
1.8651968	-44.985199	38.323975
1.8958987	-44.983196	38.424072
1.8887848	-44.982979	38.52417
1.85377	-44.984661	38.624268
1.8665768	-44.98333	38.724365
1.9071001	-44.981091	38.824463
1.9303601	-44.979698	38.924561
1.9388913	-44.97908	39.024658
2.021507	-44.973778	39.124756
2.0924113	-44.970032	39.224854
2.0844212	-44.970463	39.324951
2.0206528	-44.972351	39.425049
1.9726658	-44.973167	39.525146
1.9564915	-44.973309	39.625244
1.9637095	-44.972378	39.725342
1.9468007	-44.973129	39.825439
1.9318492	-44.973679	39.925537
1.8963038	-44.974712	40.025635
1.9059318	-44.974041	40.125732
1.8651863	-44.974533	40.22583
1.8046941	-44.97583	40.325928
1.885385	-44.971313	40.426025
1.9078763	-44.969494	40.526123
1.9209411	-44.969082	40.626221
1.9078108	-44.968731	40.726318
1.8963317	-44.968693	40.826416
1.8952906	-44.967457	40.926514
1.9059854	-44.966621	41.026611
1.9126748	-44.965569	41.126709
1.9419594	-44.963924	41.226807
1.933642	-44.963364	41.326904
1.9384298	-44.962906	41.427002
1.9653386	-44.961857	41.5271
2.0526597	-44.956272	41.627197
2.0999095	-44.953773	41.727295
2.0969586	-44.953373	41.827393
2.0842273	-44.954041	41.92749
2.0818434	-44.953552	42.027588
2.0980475	-44.951775	42.127686
2.165457	-44.948292	42.227783
2.2171659	-44.946037	42.327881
2.206279	-44.94603	42.427979
2.1635408	-44.947262	42.528076
2.0989783	-44.948662	42.628174
2.088145	-44.948685	42.728271
2.0809977	-44.948391	42.828369
2.1034505	-44.946701	42.928467
2.1100724	-44.946289	43.028564
2.0714326	-44.947647	43.128662
2.0576532	-44.948063	43.22876
2.0203283	-44.948025	43.328857
1.9748663	-44.948483	43.428955
1.9517211	-44.947933	43.529053
1.9904265	-44.94582	43.62915
2.0606399	-44.9422	43.729248
2.082072	-44.941528	43.829346
2.0787237	-44.941174	43.929443
2.0642781	-44.941277	44.029541
2.0850561	-44.93964	44.129639
2.0969419	-44.938419	44.229736
2.1130204	-44.93771	44.329834
2.1337986	-44.936539	44.429932
2.1639793	-44.93536	44.530029
2.2389965	-44.929638	44.630127
2.3269801	-44.924923	44.730225
2.3598537	-44.923214	44.830322
2.3557463	-44.923355	44.93042
2.2897739	-44.925301	45.030518
2.2584856	-44.925819	45.130615
2.264591	-44.925274	45.230713
2.2844169	-44.92382	45.330811
2.3187883	-44.922112	45.430908
2.2925622	-44.923103	45.531006
2.276078	-44.923126	45.631104
2.3473024	-44.920109	45.731201
2.3372025	-44.919834	45.831299
2.2645583	-44.922241	45.931396
2.1610372	-44.924831	46.031494
2.1961336	-44.922359	46.131592
2.1991713	-44.921379	46.231689
2.2005465	-44.920258	46.331787
2.1866808	-44.920609	46.431885
2.159862	-44.921593	46.531982
2.1450474	-44.920906	46.63208
2.0605657	-44.923782	46.732178
2.0577221	-44.921551	46.832275
2.1736226	-44.916149	46.932373
2.2181413	-44.914001	47.032471
2.2384717	-44.912731	47.132568
2.2348003	-44.912777	47.232666
2.2325828	-44.912071	47.332764
2.2395575	-44.911068	47.432861
2.3266795	-44.905556	47.532959
2.4232609	-44.901581	47.633057
2.4616745	-44.899731	47.733154
2.4661951	-44.898571	47.833252
2.4191692	-44.900497	47.93335
2.3920965	-44.900887	48.033447
2.3974476	-44.901051	48.133545
2.4350677	-44.899227	48.233643
