MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	102.61206	Sec	5/8/2017 6:41:10 PM
Time	Axial Displacement	Axial Force
Sec	mm	N
56.550537	-26.938551	0.51846814
56.650635	-26.937572	0.53601897
56.750732	-26.940273	0.48653877
56.85083	-26.940868	0.46694911
56.950928	-26.940931	0.46146241
57.051025	-26.940058	0.48083621
57.151123	-26.939077	0.49670383
57.251221	-26.940414	0.47817641
57.351318	-26.94109	0.46161821
57.451416	-26.94062	0.474852
57.551514	-26.940639	0.46900865
57.651611	-26.941961	0.43513778
57.751709	-26.941788	0.43438485
57.851807	-26.942286	0.4372451
57.951904	-26.940668	0.46027353
58.052002	-26.93928	0.4924159
58.1521	-26.940872	0.46104619
58.252197	-26.941751	0.43132618
58.352295	-26.940676	0.44873998
58.452393	-26.939867	0.46401966
58.55249	-26.938993	0.49315569
58.652588	-26.939295	0.48361853
58.752686	-26.939911	0.46074033
58.852783	-26.938465	0.48640817
58.952881	-26.939503	0.47187304
59.052979	-26.93965	0.461041
59.153076	-26.939552	0.47288772
59.253174	-26.939291	0.48500878
59.353271	-26.938564	0.50601554
59.453369	-26.93861	0.4997828
59.553467	-26.940681	0.46323937
59.653564	-26.941296	0.44784224
59.753662	-26.941269	0.44826251
59.85376	-26.942568	0.41249043
59.953857	-26.941671	0.43725526
60.053955	-26.941216	0.45005089
60.154053	-26.941576	0.43677339
60.25415	-26.942158	0.43660232
60.354248	-26.942789	0.42290896
60.454346	-26.943016	0.407538
60.554443	-26.943462	0.41365185
60.654541	-26.942446	0.41853669
60.754639	-26.939957	0.46293238
60.854736	-26.938261	0.49912167
60.954834	-26.937965	0.50819588
61.054932	-26.940699	0.45069867
61.155029	-26.941801	0.42708144
61.255127	-26.937572	0.50123388
61.355225	-26.936472	0.53286862
61.455322	-26.935312	0.56438059
61.55542	-26.936939	0.52093029
61.655518	-26.937019	0.51863086
61.755615	-26.936668	0.53094095
61.855713	-26.936287	0.53939843
61.955811	-26.937399	0.51399136
62.055908	-26.938173	0.50252056
62.156006	-26.935516	0.54491603
62.256104	-26.935726	0.54847693
62.356201	-26.936724	0.52035576
62.456299	-26.939484	0.46937755
62.556396	-26.9396	0.45680544
62.656494	-26.93792	0.49269706
62.756592	-26.938236	0.48715973
62.856689	-26.940107	0.44606981
62.956787	-26.938223	0.48195204
63.056885	-26.936798	0.51575851
63.156982	-26.938141	0.48063618
