MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	38.171387	Sec	6/8/2017 5:48:26 PM
Axial Force	Axial Displacement	Time
N	mm	Sec
0.83041483	-48.679703	17.305176
0.81640196	-48.680443	17.405273
0.81624216	-48.679241	17.505371
0.81498057	-48.679699	17.605469
0.88884389	-48.671661	17.705566
0.82718104	-48.675777	17.805664
0.86886549	-48.668781	17.905762
0.8763749	-48.668297	18.005859
0.86329383	-48.667854	18.105957
0.88112766	-48.665119	18.206055
0.87100393	-48.664734	18.306152
0.86611176	-48.664688	18.40625
0.87223488	-48.663277	18.506348
0.92141384	-48.65839	18.606445
0.83791465	-48.661495	18.706543
0.94562608	-48.650185	18.806641
0.91986376	-48.653896	18.906738
0.89612263	-48.65081	19.006836
0.92329842	-48.6478	19.106934
0.92777908	-48.646259	19.207031
0.91152209	-48.646816	19.307129
0.92459261	-48.644627	19.407227
0.90719199	-48.644588	19.507324
0.89673179	-48.645191	19.607422
0.91172272	-48.642445	19.70752
0.91882604	-48.642021	19.807617
0.8957178	-48.643017	19.907715
1.0004014	-48.63229	20.007813
0.92546946	-48.638088	20.10791
0.95355266	-48.630611	20.208008
1.00372	-48.627434	20.308105
0.97158712	-48.628624	20.408203
0.98307443	-48.626331	20.508301
0.98762929	-48.624989	20.608398
1.0084381	-48.622952	20.708496
0.99461609	-48.62294	20.808594
0.99246007	-48.621872	20.908691
0.97990185	-48.621613	21.008789
1.0112381	-48.620052	21.108887
1.0502118	-48.614677	21.208984
1.0318971	-48.614162	21.309082
1.0428628	-48.612366	21.40918
1.033187	-48.611992	21.509277
1.0339237	-48.6106	21.609375
1.0556508	-48.607143	21.709473
1.0337538	-48.608059	21.80957
1.0522864	-48.605515	21.909668
1.0477475	-48.604652	22.009766
1.0374302	-48.60474	22.109863
1.039531	-48.603241	22.209961
1.0849137	-48.599342	22.310059
1.0089	-48.601215	22.410156
1.1222636	-48.590988	22.510254
1.0578024	-48.595707	22.610352
1.0760772	-48.591053	22.710449
1.1015973	-48.588112	22.810547
1.0979655	-48.587902	22.910645
1.0780418	-48.58778	23.010742
1.1080912	-48.585346	23.11084
1.0759656	-48.586067	23.210938
1.097002	-48.584167	23.311035
1.0971837	-48.583481	23.411133
1.1577883	-48.577946	23.51123
1.1058085	-48.580414	23.611328
1.1615521	-48.574406	23.711426
1.1390536	-48.574711	23.811523
1.1662521	-48.571796	23.911621
1.1685363	-48.570621	24.011719
1.1654402	-48.569763	24.111816
1.1711003	-48.569252	24.211914
1.1349837	-48.569748	24.312012
1.1776147	-48.565971	24.412109
1.1816386	-48.565228	24.512207
1.13221	-48.565437	24.612305
1.2270073	-48.557301	24.712402
1.2111456	-48.558815	24.8125
1.1997076	-48.556572	24.912598
1.2285862	-48.553444	25.012695
1.2032578	-48.554626	25.112793
1.1951147	-48.553406	25.212891
1.1962686	-48.552914	25.312988
1.190396	-48.552383	25.413086
1.1873699	-48.551514	25.513184
1.1852051	-48.551052	25.613281
1.2015221	-48.548508	25.713379
1.2361588	-48.543839	25.813477
1.2751952	-48.539619	25.913574
1.2022524	-48.542805	26.013672
1.2599422	-48.536358	26.11377
1.2861228	-48.533733	26.213867
1.2142215	-48.537045	26.313965
1.3020791	-48.530075	26.414063
1.2954565	-48.529613	26.51416
1.269348	-48.530014	26.614258
1.2861139	-48.52803	26.714355
1.3138304	-48.525543	26.814453
1.3001735	-48.526226	26.914551
1.3003986	-48.525509	27.014648
1.3562802	-48.520687	27.114746
