MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	102.57251	Sec	5/8/2017 7:33:52 PM
Time	Axial Displacement	Axial Force
Sec	mm	N
39.992676	-26.826807	0.39155206
40.092773	-26.825371	0.40666127
40.192871	-26.82505	0.40344253
40.292969	-26.823067	0.42141575
40.393066	-26.824415	0.39750168
40.493164	-26.824343	0.4012073
40.593262	-26.820688	0.43761769
40.693359	-26.821863	0.42649978
40.793457	-26.820442	0.4330098
40.893555	-26.820818	0.42739162
40.993652	-26.821573	0.41438898
41.09375	-26.820518	0.43076149
41.193848	-26.821131	0.41973886
41.293945	-26.821234	0.42176282
41.394043	-26.822247	0.4050343
41.494141	-26.81687	0.45261481
41.594238	-26.822264	0.39516065
41.694336	-26.812057	0.49803481
41.794434	-26.820625	0.40309727
41.894531	-26.813019	0.47410154
41.994629	-26.818369	0.41774014
42.094727	-26.813259	0.46309721
42.194824	-26.817259	0.41424453
42.294922	-26.812588	0.46153957
42.39502	-26.815756	0.43450159
42.495117	-26.814413	0.43954638
42.595215	-26.814346	0.4393301
42.695313	-26.814022	0.43537915
42.79541	-26.812159	0.45239496
42.895508	-26.813711	0.43464577
42.995605	-26.810793	0.46014518
43.095703	-26.810274	0.46218213
43.195801	-26.811518	0.45512432
43.295898	-26.808926	0.46852541
43.395996	-26.809467	0.46894425
43.496094	-26.808208	0.47546726
43.596191	-26.808031	0.47818267
43.696289	-26.806618	0.49115595
43.796387	-26.808126	0.47390574
43.896484	-26.805788	0.49698144
43.996582	-26.806787	0.47756794
44.09668	-26.807482	0.47323206
44.196777	-26.807899	0.47409341
44.296875	-26.808132	0.47135818
44.396973	-26.805643	0.48709828
44.49707	-26.809961	0.44240546
44.597168	-26.807144	0.46410638
44.697266	-26.80685	0.46528506
44.797363	-26.8074	0.45666111
44.897461	-26.808603	0.44273087
44.997559	-26.807186	0.45504308
45.097656	-26.808254	0.4431622
45.197754	-26.80662	0.45627654
45.297852	-26.80522	0.46790969
45.397949	-26.806717	0.44332018
45.498047	-26.804298	0.47498342
45.598145	-26.808792	0.42768693
45.698242	-26.801403	0.49790153
45.79834	-26.808409	0.42621639
45.898438	-26.80146	0.48962405
45.998535	-26.805613	0.4461287
46.098633	-26.799641	0.49981451
46.19873	-26.803576	0.46248293
46.298828	-26.799715	0.4978472
46.398926	-26.799625	0.49030727
46.499023	-26.801426	0.47559667
46.599121	-26.797997	0.50997519
46.699219	-26.801449	0.47282219
46.799316	-26.798038	0.49990317
46.899414	-26.800291	0.48037037
46.999512	-26.798193	0.48808613
47.099609	-26.797949	0.49630362
47.199707	-26.799879	0.46885949
47.299805	-26.797655	0.48781508
47.399902	-26.800568	0.45908612
47.5	-26.798885	0.47753438
47.600098	-26.802095	0.44448137
47.700195	-26.797819	0.48642647
47.800293	-26.800127	0.45611292
47.900391	-26.790419	0.54762179
48.000488	-26.798498	0.46159783
48.100586	-26.79299	0.50119442
48.200684	-26.791418	0.52487743
48.300781	-26.794216	0.47579625
48.400879	-26.785915	0.56111139
48.500977	-26.793348	0.47916499
48.601074	-26.781982	0.59511316
48.701172	-26.79278	0.47529912
48.80127	-26.781473	0.58267933
48.901367	-26.789873	0.50287783
49.001465	-26.783386	0.57131475
49.101563	-26.785828	0.54039383
49.20166	-26.781998	0.57207525
49.301758	-26.78441	0.54998517
49.401855	-26.784212	0.54445064
49.501953	-26.781261	0.57522631
49.602051	-26.784365	0.53442121
49.702148	-26.781216	0.56656408
49.802246	-26.784603	0.53602272
49.902344	-26.783297	0.5420509
50.002441	-26.784218	0.52483523
50.102539	-26.783295	0.53047925
50.202637	-26.783577	0.52675211
50.302734	-26.784386	0.51817495
50.402832	-26.782593	0.53516191
50.50293	-26.785587	0.49341586
50.603027	-26.781706	0.53681308
50.703125	-26.785402	0.49265328
50.803223	-26.780718	0.53827226
50.90332	-26.785425	0.49965164
51.003418	-26.782871	0.51989841
51.103516	-26.782839	0.52360761
51.203613	-26.783321	0.51116741
51.303711	-26.78091	0.535115
51.403809	-26.7815	0.52135617
51.503906	-26.780279	0.54151261
51.604004	-26.7794	0.53944397
51.704102	-26.775824	0.57198393
51.804199	-26.780148	0.53172356
51.904297	-26.775999	0.5643025
52.004395	-26.777617	0.54610974
52.104492	-26.777269	0.55072707
52.20459	-26.776434	0.55646479
52.304688	-26.77813	0.53716207
52.404785	-26.778837	0.53325075
52.504883	-26.778378	0.53953677
52.60498	-26.778069	0.54051852
52.705078	-26.777565	0.53902137
52.805176	-26.779129	0.52236241
52.905273	-26.779421	0.51643467
53.005371	-26.777857	0.53603536
53.105469	-26.778482	0.52194834
53.205566	-26.77755	0.530725
53.305664	-26.778053	0.52210349
53.405762	-26.778429	0.52186865
53.505859	-26.777081	0.52419651
53.605957	-26.77651	0.52707648
53.706055	-26.777447	0.52269328
53.806152	-26.778152	0.51271427
53.90625	-26.773649	0.54848266
54.006348	-26.775143	0.53394961
54.106445	-26.774202	0.54023796
54.206543	-26.773088	0.55539423
54.306641	-26.77438	0.53896338
54.406738	-26.771778	0.5585171
54.506836	-26.773203	0.55178446
54.606934	-26.773935	0.54198855
54.707031	-26.771818	0.56573516
54.807129	-26.766335	0.61482894
54.907227	-26.766666	0.60407919
55.007324	-26.765089	0.61787307
55.107422	-26.767015	0.58629125
55.20752	-26.762796	0.62874973
55.307617	-26.769697	0.55367082
55.407715	-26.764156	0.60384333
55.507813	-26.765326	0.59260857
55.60791	-26.766041	0.57531273
55.708008	-26.76276	0.61398619
55.808105	-26.766134	0.56599164
55.908203	-26.764246	0.58610308
56.008301	-26.767954	0.53955513
56.108398	-26.76363	0.5825516
56.208496	-26.764547	0.56902528
56.308594	-26.763536	0.57312107
56.408691	-26.76408	0.56944019
56.508789	-26.76185	0.58265179
56.608887	-26.762745	0.57688063
56.708984	-26.763208	0.56692541
56.809082	-26.761667	0.58121008
56.90918	-26.761528	0.57547009
57.009277	-26.761408	0.57049334
57.109375	-26.75878	0.59539127
57.209473	-26.758335	0.59577209
57.30957	-26.757742	0.60751212
57.409668	-26.75869	0.59210694
57.509766	-26.755648	0.62085545
57.609863	-26.756746	0.60591793
57.709961	-26.756437	0.60574538
57.810059	-26.757029	0.598158
57.910156	-26.756483	0.6129486
58.010254	-26.757736	0.58700418
58.110352	-26.754038	0.62857962
58.210449	-26.758396	0.57026482
58.310547	-26.753504	0.62636036
58.410645	-26.759279	0.56354022
58.510742	-26.753199	0.62587363
58.61084	-26.757114	0.57484704
58.710938	-26.753782	0.60820991
58.811035	-26.757914	0.56259924
58.911133	-26.755491	0.5871833
59.01123	-26.755917	0.57671744
59.111328	-26.75539	0.58140993
59.211426	-26.755087	0.57929891
59.311523	-26.755819	0.57483333
59.411621	-26.752132	0.60961157
59.511719	-26.755138	0.57000339
59.611816	-26.752378	0.60024881
59.711914	-26.753529	0.57734829
59.812012	-26.750719	0.61003202
59.912109	-26.754026	0.57148963
60.012207	-26.7519	0.60052049
60.112305	-26.751917	0.59457988
60.212402	-26.751591	0.59143913
60.3125	-26.749063	0.62043101
60.412598	-26.751869	0.58734304
60.512695	-26.742369	0.68501109
60.612793	-26.746677	0.64262766
60.712891	-26.746521	0.62068909
60.812988	-26.73951	0.69771427
60.913086	-26.747229	0.61092889
61.013184	-26.74111	0.67377323
61.113281	-26.744904	0.63556284
61.213379	-26.740604	0.66942388
61.313477	-26.745899	0.60936415
61.413574	-26.741018	0.65791231
61.513672	-26.742908	0.63164073
61.61377	-26.740601	0.65449643
61.713867	-26.741909	0.63217527
61.813965	-26.740673	0.64276844
61.914063	-26.740349	0.64474458
62.01416	-26.741537	0.62118691
62.114258	-26.738089	0.65873867
62.214355	-26.741911	0.61304832
62.314453	-26.739132	0.64197552
62.414551	-26.736519	0.66380525
62.514648	-26.739063	0.63340223
62.614746	-26.73638	0.6616655
62.714844	-26.737707	0.63966
62.814941	-26.733194	0.67639327
62.915039	-26.736916	0.64433694
63.015137	-26.73332	0.6739077
63.115234	-26.732687	0.68271762
63.215332	-26.735035	0.6489116
63.31543	-26.730917	0.69123143
63.415527	-26.733847	0.65410513
63.515625	-26.732613	0.67197883
63.615723	-26.733053	0.66051859
63.71582	-26.729797	0.68752587
63.815918	-26.732059	0.66199964
63.916016	-26.730562	0.6787129
64.016113	-26.729921	0.67760026
64.116211	-26.730957	0.66627789
64.216309	-26.729347	0.67304599
64.316406	-26.731373	0.65154779
64.416504	-26.729866	0.66059202
64.516602	-26.731359	0.64749169
64.616699	-26.731188	0.65254366
64.716797	-26.729376	0.66784084
64.816895	-26.730709	0.63835984
64.916992	-26.726158	0.6946997
65.01709	-26.73011	0.64291567
65.117188	-26.727829	0.66548586
65.217285	-26.726191	0.68348294
65.317383	-26.729275	0.63630319
65.41748	-26.723181	0.70231563
65.517578	-26.73053	0.62719357
65.617676	-26.7234	0.69566154
65.717773	-26.727688	0.65155548
65.817871	-26.724438	0.67828566
65.917969	-26.724646	0.67715901
66.018066	-26.726559	0.6484248
66.118164	-26.721556	0.70311159
66.218262	-26.727989	0.62975597
66.318359	-26.722475	0.68880188
66.418457	-26.72533	0.65843403
66.518555	-26.723227	0.6819306
66.618652	-26.726643	0.64617616
66.71875	-26.72337	0.67363542
66.818848	-26.725512	0.65382117
66.918945	-26.725063	0.65381128
67.019043	-26.722519	0.67677504
67.119141	-26.72497	0.64916098
67.219238	-26.721821	0.68127596
67.319336	-26.724297	0.65395224
67.419434	-26.721123	0.66700959
67.519531	-26.721073	0.67114085
67.619629	-26.722458	0.64912021
67.719727	-26.715851	0.71800214
67.819824	-26.716686	0.70877296
67.919922	-26.719543	0.66124499
68.02002	-26.70821	0.78203982
68.120117	-26.717701	0.67295045
68.220215	-26.713274	0.69662482
68.320313	-26.706167	0.78519374
68.42041	-26.715126	0.67132837
68.520508	-26.706566	0.77099097
68.620605	-26.711849	0.70686877
68.720703	-26.709444	0.71940559
68.820801	-26.706553	0.75943768
68.920898	-26.711637	0.6909579
69.020996	-26.705935	0.74977517
69.121094	-26.70911	0.71265274
69.221191	-26.70723	0.72307783
69.321289	-26.706238	0.74072576
69.421387	-26.709503	0.6877647
69.521484	-26.704576	0.7469368
69.621582	-26.707596	0.71241903
69.72168	-26.705706	0.73073632
69.821777	-26.705576	0.72631198
69.921875	-26.705502	0.72085112
70.021973	-26.704966	0.72558361
70.12207	-26.705036	0.73043537
70.222168	-26.705494	0.7264421
70.322266	-26.704296	0.72458386
70.422363	-26.703056	0.73642111
70.522461	-26.703644	0.72255331
70.622559	-26.702213	0.73168725
70.722656	-26.700777	0.75168335
70.822754	-26.703835	0.70444793
70.922852	-26.698994	0.7590977
71.022949	-26.7013	0.72935283
71.123047	-26.70083	0.72392291
71.223145	-26.69677	0.77294564
71.323242	-26.700432	0.71902269
71.42334	-26.699274	0.73250473
71.523438	-26.697771	0.74820417
71.623535	-26.699673	0.72530508
71.723633	-26.69919	0.72862285
71.82373	-26.700375	0.71065289
71.923828	-26.698788	0.72740114
72.023926	-26.69887	0.72856033
72.124023	-26.699789	0.71515018
72.224121	-26.698378	0.72637498
72.324219	-26.6984	0.71885419
72.424316	-26.698324	0.71658564
72.524414	-26.696079	0.74019659
72.624512	-26.699699	0.69663435
72.724609	-26.69434	0.75495273
72.824707	-26.697226	0.71842903
72.924805	-26.694393	0.74282515
73.024902	-26.696573	0.73102516
73.125	-26.696051	0.71945232
73.225098	-26.692493	0.75387114
73.325195	-26.695211	0.71977115
73.425293	-26.692389	0.74512941
73.525391	-26.693415	0.73437279
73.625488	-26.693398	0.73352015
73.725586	-26.690542	0.75876421
73.825684	-26.692667	0.73243821
73.925781	-26.688574	0.76640445
74.025879	-26.691166	0.74111217
74.125977	-26.689306	0.75853997
74.226074	-26.691582	0.73592907
74.326172	-26.691301	0.73417008
74.42627	-26.690235	0.74393332
74.526367	-26.690674	0.73846436
74.626465	-26.691004	0.72860861
74.726563	-26.687284	0.76612186
74.82666	-26.690161	0.73087192
74.926758	-26.686562	0.75952393
75.026855	-26.686588	0.758246
75.126953	-26.685446	0.76619202
75.227051	-26.688374	0.7211715
75.327148	-26.676003	0.85473782
75.427246	-26.683735	0.76801401
75.527344	-26.684402	0.73868906
75.627441	-26.672327	0.87803727
75.727539	-26.683699	0.73983353
75.827637	-26.674524	0.8313911
75.927734	-26.676426	0.80910957
76.027832	-26.682119	0.73164791
76.12793	-26.669271	0.88399005
76.228027	-26.677914	0.78034836
76.328125	-26.677956	0.75462484
76.428223	-26.666458	0.89149982
76.52832	-26.6798	0.73577309
76.628418	-26.671246	0.80499291
76.728516	-26.663813	0.9056052
76.828613	-26.681463	0.68878645
76.928711	-26.666149	0.84387171
77.028809	-26.664274	0.88744175
77.128906	-26.681822	0.66274887
77.229004	-26.658583	0.90269798
77.329102	-26.668127	0.81217742
77.429199	-26.676474	0.69035769
77.529297	-26.654751	0.94300807
77.629395	-26.675943	0.70179194
77.729492	-26.662746	0.81885749
77.82959	-26.66011	0.87265837
77.929688	-26.67161	0.70921624
78.029785	-26.655615	0.89380449
78.129883	-26.664581	0.79346073
78.22998	-26.664133	0.77521741
78.330078	-26.656427	0.87109894
78.430176	-26.662886	0.79146314
78.530273	-26.659729	0.80890763
78.630371	-26.654222	0.87946743
78.730469	-26.661924	0.77411622
78.830566	-26.654161	0.86638248
78.930664	-26.658749	0.81301916
79.030762	-26.655714	0.83411908
79.130859	-26.654589	0.85050642
79.230957	-26.655437	0.83395153
79.331055	-26.653801	0.84024227
79.431152	-26.655052	0.83330274
79.53125	-26.65505	0.82258314
79.631348	-26.654102	0.83379978
79.731445	-26.652712	0.83951652
79.831543	-26.655056	0.81197602
79.931641	-26.653246	0.82254648
80.031738	-26.652702	0.83528841
80.131836	-26.654348	0.80552697
80.231934	-26.652405	0.81748772
80.332031	-26.651384	0.82562095
80.432129	-26.651596	0.81752551
80.532227	-26.652277	0.80636084
80.632324	-26.649147	0.83936095
80.732422	-26.651146	0.81167066
80.83252	-26.648943	0.82553416
80.932617	-26.647478	0.83669347
81.032715	-26.648117	0.82797503
81.132813	-26.64673	0.84213215
81.23291	-26.646267	0.84290731
81.333008	-26.646534	0.83211905
81.433105	-26.644846	0.84101015
81.533203	-26.643576	0.85665351
81.633301	-26.643976	0.83833694
81.733398	-26.640688	0.88401419
81.833496	-26.643009	0.84476537
81.933594	-26.640341	0.8756566
82.033691	-26.642994	0.84537566
82.133789	-26.64076	0.8546375
82.233887	-26.639566	0.87341583
82.333984	-26.642588	0.83122504
82.434082	-26.640657	0.84345382
82.53418	-26.639599	0.86042422
82.634277	-26.644672	0.78901213
82.734375	-26.638649	0.85843956
82.834473	-26.641403	0.8189978
82.93457	-26.639952	0.82202941
83.034668	-26.637136	0.85863107
83.134766	-26.640749	0.80686343
83.234863	-26.636147	0.84874183
83.334961	-26.637186	0.83225816
83.435059	-26.634977	0.84879631
83.535156	-26.636337	0.83834052
83.635254	-26.636528	0.82391816
83.735352	-26.633596	0.85764927
83.835449	-26.635666	0.83192486
83.935547	-26.632191	0.86136389
