MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	53.085938	Sec	6/8/2017 5:38:12 PM
Axial Force	Axial Displacement	Time
N	mm	Sec
0.10079243	-47.942261	1.5036621
0.041260161	-47.956558	1.6037598
0.10879737	-47.941257	1.7038574
0.074935205	-47.94611	1.8039551
0.10316891	-47.94043	1.9040527
0.081606828	-47.944439	2.0041504
0.083005168	-47.943714	2.104248
0.11107992	-47.939842	2.2043457
0.14078	-47.927517	2.3044434
0.091350056	-47.941181	2.404541
0.18342914	-47.919563	2.5046387
0.13320367	-47.927132	2.6047363
0.15077004	-47.922703	2.704834
0.14831629	-47.924114	2.8049316
0.16244791	-47.921196	2.9050293
0.13438401	-47.92445	3.005127
0.14861742	-47.923752	3.1052246
0.14617914	-47.923546	3.2053223
0.14953031	-47.923027	3.3054199
0.20541744	-47.911388	3.4055176
0.15144697	-47.919125	3.5056152
0.21435399	-47.907455	3.6057129
0.163369	-47.913631	3.7058105
0.21089335	-47.906349	3.8059082
0.16732787	-47.911232	3.9060059
0.19715543	-47.90699	4.0061035
0.18986638	-47.90691	4.1062012
0.18624073	-47.906773	4.2062988
0.17813955	-47.907089	4.3063965
0.23176236	-47.901054	4.4064941
0.20351851	-47.898151	4.5065918
0.23929162	-47.895744	4.6066895
0.22257893	-47.893818	4.7067871
0.22897255	-47.893703	4.8068848
0.23170915	-47.893707	4.9069824
0.22341931	-47.893326	5.0070801
0.23284301	-47.892704	5.1071777
0.24666582	-47.890251	5.2072754
0.29806855	-47.87759	5.307373
0.25142238	-47.886101	5.4074707
0.31080064	-47.874386	5.5075684
0.27690524	-47.87896	5.607666
0.29455799	-47.875912	5.7077637
0.27461866	-47.877449	5.8078613
0.29263055	-47.875481	5.907959
0.27298561	-47.878361	6.0080566
0.32980427	-47.871891	6.1081543
0.27975282	-47.872002	6.208252
0.37074372	-47.86132	6.3083496
0.29760417	-47.866982	6.4084473
0.34988692	-47.861397	6.5085449
0.32716793	-47.861572	6.6086426
0.33230668	-47.860233	6.7087402
0.32890457	-47.859669	6.8088379
0.3404462	-47.857677	6.9089355
0.31049365	-47.860214	7.0090332
0.33082637	-47.857635	7.1091309
0.31324434	-47.857964	7.2092285
0.36208785	-47.854004	7.3093262
0.33638754	-47.850193	7.4094238
0.39330977	-47.846283	7.5095215
0.35749057	-47.84544	7.6096191
0.37240541	-47.843777	7.7097168
0.37765294	-47.842636	7.8098145
0.39267549	-47.839844	7.9099121
0.37223434	-47.840656	8.0100098
0.40826443	-47.83643	8.1101074
0.37854934	-47.839478	8.2102051
0.39503309	-47.837864	8.3103027
0.42654294	-47.834431	8.4104004
0.45354533	-47.825966	8.510498
0.43750182	-47.830318	8.6105957
0.44521084	-47.825405	8.7106934
0.45888954	-47.824562	8.810791
0.44944492	-47.823277	8.9108887
0.46786562	-47.820831	9.0109863
0.44400561	-47.822639	9.111084
0.44200546	-47.822891	9.2111816
0.44201687	-47.822201	9.3112793
0.50324243	-47.815639	9.411377
0.44214076	-47.817204	9.5114746
0.51524699	-47.808605	9.6115723
0.47783846	-47.811184	9.7116699
0.45922858	-47.811443	9.8117676
0.49785519	-47.807247	9.9118652
0.48073524	-47.807323	10.011963
0.49240166	-47.805592	10.112061
0.47606233	-47.805706	10.212158
0.48593014	-47.804241	10.312256
0.45192039	-47.807636	10.412354
0.54939091	-47.793335	10.512451
0.50854194	-47.798286	10.612549
0.524014	-47.79155	10.712646
0.54318643	-47.790176	10.812744
0.51610053	-47.792343	10.912842
0.55664074	-47.786598	11.012939
0.54708558	-47.787231	11.113037
0.55407101	-47.785309	11.213135
0.54389286	-47.785511	11.313232
0.56203121	-47.782871	11.41333
0.57378042	-47.781479	11.513428
0.55165619	-47.783005	11.613525
0.64006525	-47.770496	11.713623
0.58280706	-47.7775	11.813721
0.61987013	-47.769924	11.913818
0.62500179	-47.770588	12.013916
0.5976581	-47.76992	12.114014
0.62140298	-47.767578	12.214111
0.60900074	-47.767544	12.314209
0.62316132	-47.766479	12.414307
0.58910251	-47.76796	12.514404
0.61353207	-47.764706	12.614502
0.60140646	-47.765766	12.7146
0.62220347	-47.759289	12.814697
0.67441732	-47.75536	12.914795
0.60679555	-47.758698	13.014893
0.63047969	-47.755306	13.11499
0.6320439	-47.755478	13.215088
0.62844384	-47.753349	13.315186
0.62968737	-47.753769	13.415283
0.61763203	-47.753513	13.515381
0.62274629	-47.752415	13.615479
0.68273389	-47.746193	13.715576
0.59826928	-47.749336	13.815674
0.74723488	-47.733444	13.915771
0.63741446	-47.744194	14.015869
0.69653308	-47.735428	14.115967
0.70648766	-47.73428	14.216064
0.71799165	-47.732796	14.316162
0.70145595	-47.733875	14.41626
0.71162283	-47.732014	14.516357
0.71795619	-47.731068	14.616455
0.72777486	-47.730385	14.716553
0.77178025	-47.72245	14.81665
0.79523337	-47.721016	14.916748
0.7534591	-47.721184	15.016846
0.78517509	-47.718246	15.116943
0.75406665	-47.719364	15.217041
0.78495336	-47.715881	15.317139
0.76994121	-47.717041	15.417236
0.74495506	-47.717487	15.517334
0.78903109	-47.712578	15.617432
0.75547272	-47.714527	15.717529
0.75856155	-47.71542	15.817627
0.74644458	-47.712032	15.917725
0.82620388	-47.702721	16.017822
0.75702512	-47.709686	16.11792
0.78895265	-47.701031	16.218018
0.79695714	-47.700405	16.318115
0.77108222	-47.701412	16.418213
0.78175461	-47.700077	16.518311
0.78322613	-47.698524	16.618408
0.76714259	-47.700165	16.718506
0.80265433	-47.695358	16.818604
0.78049773	-47.692596	16.918701
0.87103879	-47.68504	17.018799
0.82176948	-47.686756	17.118896
0.8597129	-47.682384	17.218994
0.86069137	-47.681705	17.319092
0.85784745	-47.680424	17.419189
0.87416267	-47.678612	17.519287
0.88783181	-47.676155	17.619385
0.87204009	-47.67775	17.719482
0.89920849	-47.674545	17.81958
0.8808943	-47.676331	17.919678
0.86868542	-47.675476	18.019775
0.90519357	-47.67252	18.119873
0.87545025	-47.674923	18.219971
0.9130457	-47.670528	18.320068
0.93815136	-47.665104	18.420166
0.9554494	-47.662369	18.520264
0.9323802	-47.663227	18.620361
0.92222345	-47.661892	18.720459
0.91433257	-47.662071	18.820557
0.89035791	-47.663204	18.920654
0.90931827	-47.660633	19.020752
0.88381302	-47.66267	19.12085
0.91335636	-47.655327	19.220947
0.98707432	-47.650204	19.321045
0.86935657	-47.657501	19.421143
0.96294647	-47.647125	19.52124
0.92597008	-47.650078	19.621338
0.94637573	-47.645599	19.721436
0.94903898	-47.645069	19.821533
0.94013101	-47.64497	19.921631
0.93814099	-47.643974	20.021729
0.9366225	-47.64407	20.121826
1.0268521	-47.632736	20.221924
1.0410708	-47.631859	20.322021
0.93983859	-47.637531	20.422119
1.0476785	-47.626179	20.522217
1.0563105	-47.625656	20.622314
1.0132465	-47.627209	20.722412
1.0480198	-47.62339	20.82251
1.0401497	-47.623703	20.922607
1.0387996	-47.622997	21.022705
1.0367792	-47.623024	21.122803
1.0449109	-47.621914	21.2229
1.0517101	-47.61792	21.322998
1.1277684	-47.612328	21.423096
1.0546916	-47.615433	21.523193
1.074356	-47.612915	21.623291
1.0610026	-47.612339	21.723389
1.0656079	-47.610962	21.823486
1.0577458	-47.610989	21.923584
1.0456829	-47.611446	22.023682
1.0383906	-47.611118	22.123779
1.1311191	-47.602795	22.223877
1.0064057	-47.609028	22.323975
1.1234487	-47.597107	22.424072
1.0892994	-47.600212	22.52417
1.0699669	-47.598267	22.624268
1.0898174	-47.596596	22.724365
1.0972691	-47.594471	22.824463
1.0827482	-47.595406	22.924561
1.1111209	-47.592033	23.024658
1.1007003	-47.59251	23.124756
1.1664182	-47.584354	23.224854
1.1805308	-47.583687	23.324951
1.1487087	-47.583733	23.425049
1.1685659	-47.580109	23.525146
1.1819735	-47.578781	23.625244
1.1767905	-47.576862	23.725342
1.192016	-47.575882	23.825439
1.1910529	-47.575191	23.925537
1.1926057	-47.574802	24.025635
1.206254	-47.572563	24.125732
1.1892962	-47.572895	24.22583
1.1866089	-47.572002	24.325928
1.2632753	-47.564816	24.426025
1.209747	-47.56757	24.526123
1.1911451	-47.564529	24.626221
1.2814456	-47.557301	24.726318
1.2459186	-47.559933	24.826416
1.2303863	-47.559227	24.926514
1.2193546	-47.558083	25.026611
1.2276984	-47.55619	25.126709
1.2181965	-47.55756	25.226807
1.2095754	-47.557594	25.326904
1.2193887	-47.555412	25.427002
1.2081068	-47.555382	25.5271
1.256104	-47.549988	25.627197
1.301284	-47.546177	25.727295
1.2400258	-47.548115	25.827393
1.2605019	-47.545567	25.92749
1.2699575	-47.544743	26.027588
1.2641621	-47.543514	26.127686
1.2848278	-47.54171	26.227783
1.273615	-47.540043	26.327881
1.2640251	-47.539574	26.427979
1.3626721	-47.532005	26.528076
1.3222667	-47.534462	26.628174
1.2794673	-47.533951	26.728271
1.3839592	-47.524693	26.828369
1.35629	-47.526463	26.928467
1.299208	-47.528057	27.028564
1.3670995	-47.523453	27.128662
1.3536255	-47.522816	27.22876
1.3319143	-47.523018	27.328857
1.3536212	-47.520233	27.428955
1.3370464	-47.520969	27.529053
1.3393835	-47.519695	27.62915
1.3468344	-47.519974	27.729248
1.4008836	-47.514477	27.829346
1.3233863	-47.518345	27.929443
1.3598942	-47.513	28.029541
1.3998508	-47.510021	28.129639
1.370029	-47.51086	28.229736
1.3898364	-47.508801	28.329834
1.3783984	-47.509167	28.429932
1.381582	-47.507862	28.530029
1.3781291	-47.507149	28.630127
1.3914332	-47.502647	28.730225
1.4884851	-47.495953	28.830322
1.4222693	-47.499615	28.93042
1.419224	-47.496284	29.030518
