MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	30.697998	Sec	6/8/2017 6:25:03 PM
Axial Force	Axial Displacement	Time
N	mm	Sec
0.10625894	-48.020748	1.9960938
0.07246466	-48.025261	2.0961914
0.070277594	-48.026154	2.1962891
0.086006604	-48.021881	2.2963867
0.080625392	-48.021732	2.3964844
0.088016234	-48.018948	2.496582
0.095501728	-48.01564	2.5966797
0.093634889	-48.013161	2.6967773
0.083000556	-48.014641	2.796875
0.083779052	-48.013699	2.8969727
0.094279774	-48.011436	2.9970703
0.15728413	-47.98938	3.097168
0.082427405	-47.998703	3.1972656
0.13445406	-47.991539	3.2973633
0.16950721	-47.973537	3.3974609
0.13205288	-47.979462	3.4975586
0.14505549	-47.976807	3.5976563
0.1474915	-47.973804	3.6977539
0.13631018	-47.975769	3.7978516
0.1481497	-47.973179	3.8979492
0.1546434	-47.969166	3.9980469
0.15404937	-47.968979	4.0981445
0.14546765	-47.969711	4.1982422
0.19569048	-47.957775	4.2983398
0.1747009	-47.95245	4.3984375
0.17994571	-47.955521	4.4985352
0.2278242	-47.936752	4.5986328
0.19578849	-47.940174	4.6987305
0.22569162	-47.933441	4.7988281
0.20671716	-47.933983	4.8989258
0.20510559	-47.933174	4.9990234
0.2136573	-47.931576	5.0991211
0.22390257	-47.925804	5.1992188
0.21556167	-47.926846	5.2993164
0.22718257	-47.92197	5.3994141
0.21670771	-47.923885	5.4995117
0.23963271	-47.917919	5.5996094
0.21059349	-47.921509	5.699707
0.29262218	-47.902332	5.7998047
0.20824631	-47.910545	5.8999023
0.28405097	-47.900959	6
0.27643278	-47.893513	6.1000977
0.25205377	-47.898575	6.2001953
0.28520468	-47.889626	6.300293
0.26683879	-47.891209	6.4003906
0.26728675	-47.891209	6.5004883
0.2715084	-47.889229	6.6005859
0.2717022	-47.889027	6.7006836
0.29646388	-47.884327	6.8007813
0.33320549	-47.870831	6.9008789
0.28029826	-47.878242	7.0009766
0.33400643	-47.867348	7.1010742
0.31312901	-47.868572	7.2011719
0.33658543	-47.863728	7.3012695
0.32671878	-47.863255	7.4013672
0.33376741	-47.859413	7.5014648
0.33692682	-47.8587	7.6015625
0.32543758	-47.858425	7.7016602
0.33689624	-47.856163	7.8017578
0.33394393	-47.856499	7.9018555
0.38854623	-47.845161	8.0019531
0.32090086	-47.848816	8.1020508
0.40812016	-47.836971	8.2021484
0.35504198	-47.839027	8.3022461
0.37578845	-47.835827	8.4023438
0.37320277	-47.834625	8.5024414
0.37378481	-47.833233	8.6025391
0.36086187	-47.834663	8.7026367
0.37347558	-47.832188	8.8027344
0.41208267	-47.825775	8.902832
0.42836481	-47.816067	9.0029297
0.41934413	-47.816223	9.1030273
0.42717254	-47.813183	9.203125
0.41887599	-47.812855	9.3032227
0.41999403	-47.811749	9.4033203
0.43407866	-47.80798	9.503418
0.42403251	-47.808022	9.6035156
0.43168616	-47.806076	9.7036133
0.43265694	-47.804916	9.8037109
0.41972074	-47.804958	9.9038086
0.49705145	-47.792595	10.003906
0.40808427	-47.797722	10.104004
0.52113354	-47.784702	10.204102
0.45923552	-47.786263	10.304199
0.49188623	-47.782196	10.404297
0.47998101	-47.781837	10.504395
0.47281134	-47.781124	10.604492
0.48091274	-47.77972	10.70459
0.46125424	-47.780643	10.804688
0.50059515	-47.774715	10.904785
0.45069689	-47.778725	11.004883
0.50698185	-47.77269	11.10498
0.48594519	-47.767551	11.205078
0.56130272	-47.75993	11.305176
0.5219515	-47.75808	11.405273
0.53000057	-47.757454	11.505371
0.52074718	-47.756912	11.605469
0.54979712	-47.752048	11.705566
0.51504123	-47.755341	11.805664
0.54487908	-47.751175	11.905762
0.54877919	-47.749912	12.005859
0.54963225	-47.748737	12.105957
0.59480584	-47.742516	12.206055
0.5368669	-47.744362	12.306152
0.64319831	-47.731766	12.40625
0.54726815	-47.73901	12.506348
0.63759589	-47.727356	12.606445
0.59938216	-47.729069	12.706543
0.61625069	-47.726505	12.806641
0.62416202	-47.724308	12.906738
0.61624372	-47.723431	13.006836
0.61317372	-47.723198	13.106934
0.60181689	-47.72337	13.207031
0.59097534	-47.723358	13.307129
0.59061539	-47.723293	13.407227
0.59685689	-47.721687	13.507324
0.60228103	-47.720558	13.607422
0.631423	-47.711353	13.70752
0.65251124	-47.710987	13.807617
0.62041503	-47.708717	13.907715
0.66892463	-47.704189	14.007813
0.61953205	-47.706974	14.10791
0.65235621	-47.702148	14.208008
0.6327067	-47.703346	14.308105
0.64762443	-47.69957	14.408203
0.64059466	-47.700779	14.508301
0.70983237	-47.690685	14.608398
0.69753551	-47.691906	14.708496
0.71293753	-47.685688	14.808594
0.72286069	-47.685352	14.908691
0.7139495	-47.682842	15.008789
0.74189293	-47.678745	15.108887
0.71334559	-47.681236	15.208984
0.7297225	-47.679771	15.309082
0.72762811	-47.678444	15.40918
0.70346457	-47.679348	15.509277
0.78196293	-47.671623	15.609375
0.70303196	-47.674702	15.709473
0.78283441	-47.666283	15.80957
0.75149626	-47.669048	15.909668
0.75961214	-47.666637	16.009766
0.74439436	-47.666729	16.109863
0.74752426	-47.664902	16.209961
0.73788685	-47.665554	16.310059
0.71942651	-47.66552	16.410156
0.80469853	-47.654419	16.510254
0.75189674	-47.659817	16.610352
0.7439093	-47.653809	16.710449
0.79703653	-47.648979	16.810547
0.74495369	-47.651588	16.910645
0.80203176	-47.644951	17.010742
0.7510184	-47.648781	17.11084
0.7725563	-47.644314	17.210938
0.78463525	-47.643139	17.311035
0.78661168	-47.641548	17.411133
0.80922204	-47.638878	17.51123
0.86928004	-47.631077	17.611328
0.82139093	-47.634956	17.711426
0.85800982	-47.628311	17.811523
0.86322641	-47.627533	17.911621
0.87017465	-47.625095	18.011719
0.88573474	-47.622787	18.111816
0.88110828	-47.622734	18.211914
0.87895954	-47.622017	18.312012
0.89470994	-47.61964	18.412109
0.89000762	-47.618317	18.512207
0.90590489	-47.61639	18.612305
0.86850637	-47.618027	18.712402
0.89900243	-47.614349	18.8125
0.88658673	-47.615089	18.912598
0.86963767	-47.614944	19.012695
0.91786981	-47.610405	19.112793
0.90339088	-47.607178	19.212891
0.88666499	-47.608376	19.312988
0.89565837	-47.60537	19.413086
